Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil,predicted_heating_oil_log
3,59,5,48.6,6,205.4453506875147,196.27548810842262
3,88,3,41.5,5,163.96603547233934,159.61259905765652
9,47,6,19.3,7,186.31171842038384,177.62310312472792
3,57,9,33.6,6,178.02448082308595,169.94014627679397
2,75,1,71.7,8,238.5594299023361,234.01739989349565
3,61,4,18.7,8,153.52092146483602,149.18405879252933
5,50,5,67.0,1,239.9908987695145,236.28813322673443
7,65,7,19.5,6,160.03035517153248,155.60929396853234
4,67,1,38.0,1,167.10121991442264,161.84093191449642
6,42,3,46.0,7,230.3199452109297,222.65152408027365
2,67,10,60.4,3,206.63794072733648,198.6866060320186
10,41,8,27.6,8,213.9118253121001,204.9438827454865
8,41,1,56.3,3,246.077093050925,243.2050834966326
8,87,10,24.2,7,156.2896818110025,153.8514067944688
7,45,1,16.4,3,163.10186745439654,157.35664246401095
8,74,3,43.1,7,204.67868666685217,197.22061432457153
7,70,8,30.8,4,170.5991187174565,165.16771637960363
5,53,3,23.5,1,155.25007928798772,151.51197466833233
3,72,3,28.6,2,143.90581546406287,143.2884227607834
3,58,7,22.1,4,149.3689194029655,146.50853643385355
9,73,2,19.2,1,145.23201423026154,145.3184756728141
2,51,3,28.6,3,161.4902074982671,155.65868708145848
3,87,3,62.2,4,200.92143189782234,193.94575328781653
4,74,6,33.9,7,171.3567274770013,164.99306757465263
6,62,1,51.2,2,207.31632105833563,199.72524536798298
4,74,3,72.6,1,226.27343878582167,221.46736667802284
7,67,10,49.1,2,201.21667421949206,194.25887800854443
4,71,8,68.9,5,233.64305223282906,229.1740596882529
9,67,3,69.6,7,264.8504132902249,270.1178440538537
6,87,4,70.4,6,234.13357723195048,231.13135893427986
7,48,10,45.4,5,220.21707229922902,212.5095295042206
9,84,3,50.1,1,194.08983468265484,188.6082997648796
6,50,6,17.2,4,158.71347904399573,153.86219381219465
3,61,7,41.5,2,177.21475923006204,170.1301197600253
4,66,2,69.2,7,245.96439971761947,243.29078181765848
2,70,2,43.2,4,176.00969310499744,168.93177076520448
2,85,7,37.9,8,164.70095435435468,159.49805587088065
10,66,2,56.3,7,244.51185605579101,242.85671203965902
9,84,2,64.7,5,234.62615227565095,232.32849108695913
10,57,5,46.9,1,214.96586480755818,208.71661678789616
9,60,10,64.2,2,243.60522546623804,242.57004560009912
8,78,4,61.5,8,239.08403134917577,236.41231956532422
6,70,9,32.6,1,160.49547398012493,157.00744824128344
7,82,10,55.8,7,216.72440993264684,210.74985959671
3,38,7,60.2,2,232.66603035915153,225.78934370712736
3,39,7,71.2,7,268.4957256623567,271.1894479292654
7,69,5,54.6,3,213.9687344967192,207.46738879167137
9,49,8,59.0,7,259.5008543642099,261.1677269207024
6,90,7,24.0,3,133.49725795414523,136.88750591363993
3,87,2,34.6,5,151.9289861732771,149.75410106381597
7,42,8,60.1,8,263.1684612554842,264.78145845554263
8,63,7,45.7,5,212.11973542830046,204.85210794273934
2,83,6,56.8,1,180.28362204415976,174.24880256270964
6,70,6,65.3,3,229.37682466170037,224.85649057184852
5,74,2,43.4,7,193.92103605842306,185.80992192525446
2,76,3,18.1,5,126.18628453546263,130.1949297535954
7,80,5,28.0,8,169.80505807699217,164.28188002409723
7,41,6,64.1,2,252.97299526506282,252.41391194152195
5,50,9,30.8,1,170.62951244122527,164.25037580758325
9,70,5,45.0,8,218.40401272082315,211.71275296722442
3,40,10,44.6,5,210.3128860026432,200.37749031168744
10,54,1,24.1,5,187.72226524957546,179.79984538829933
3,50,3,62.9,3,231.23859579118167,224.67445814519894
4,73,9,42.3,8,190.78729653236041,182.5544324242507
3,69,1,45.7,5,188.80103502271248,180.55975726488302
4,57,10,55.7,3,214.08645867612017,206.27753944709207
6,49,7,55.5,1,222.530156273731,215.78662950059208
5,81,6,52.6,6,201.40149726366235,194.07993322201986
7,73,4,36.5,2,173.17930380911602,167.84640037798422
2,70,3,45.6,5,183.55019500118203,175.5990574594604
9,63,8,23.6,5,173.8672632139872,167.7544284351528
3,43,1,69.6,8,266.22410017346334,267.7974455699188
8,77,8,24.9,2,150.82625465535958,149.7126815102711
10,84,2,63.8,6,239.92230856344264,238.85967529509256
2,44,1,23.5,2,155.0919964924907,150.2472705557768
10,65,6,52.5,4,227.9573078899565,223.4176619128774
7,50,4,27.5,4,182.43779738921728,174.39281336681464
4,62,7,61.6,2,218.29696547687334,211.38687742832278
3,60,1,30.3,1,154.7482884607403,151.1461885141942
6,52,7,57.1,2,226.12475012330722,219.90068024123497
3,70,4,17.6,2,124.60586509283978,129.40348940875413
2,90,5,64.1,6,204.06067241542053,196.83543795998392
9,64,9,45.2,2,204.2769246769916,197.54593761072977
3,41,5,45.0,1,198.42361855734617,188.96087821429813
10,49,9,49.5,7,245.1421841018596,242.47141775208607
4,43,10,43.8,8,219.5269659454172,210.07021874698734
3,90,10,25.6,2,121.32289678905781,128.2352409639566
6,90,4,67.9,8,233.12103381748014,229.66059478159724
6,66,7,53.7,7,223.34864086159595,216.64452002197834
3,67,2,32.5,3,158.99349090177182,154.63735003843996
10,43,2,54.5,6,257.9204606379518,258.7184467818524
3,85,6,53.9,2,180.04886484251068,174.14208252283203
8,79,4,52.9,4,209.23511994261696,203.04430765463997
5,71,1,63.2,7,234.254337408602,229.37118969900826
10,43,7,42.8,7,238.00854629619485,232.97381022395152
9,43,10,59.2,1,245.73082334717935,244.06636101159654
10,67,3,54.9,3,228.13801725123912,223.91557026141263
6,89,1,59.4,2,199.39992773732138,193.4510014280799
10,75,7,24.1,5,168.39950578331587,163.83834970670338
8,90,8,48.0,1,180.16512586207404,175.6600110947124
10,53,6,59.3,4,251.28185468769578,251.45539358134442
5,42,7,26.0,2,172.00498481395886,164.73614243732416
8,71,10,66.1,1,230.6450468455344,227.5219529997637
9,42,1,53.1,1,236.639068945922,232.24672896653965
7,63,5,51.0,6,221.8601635911796,215.09287933890832
6,68,4,53.5,2,205.9275630022953,198.8009181767078
7,68,6,53.8,8,228.98141263810047,223.25093119341847
3,61,5,58.6,2,209.99911890595564,202.03331337993262
5,76,8,22.4,1,132.2816349851138,135.5170169902839
7,39,2,58.9,4,251.90008176826353,250.11026799938043
2,64,2,54.8,6,209.55756118309083,200.62287758757964
2,54,1,66.3,5,237.06732733828906,231.19218294627692
5,52,5,46.7,2,202.92491248286257,194.4159878377996
2,46,10,27.8,1,156.7333973206442,152.05082013027018
5,45,6,22.7,7,179.15739323563616,170.28475979868665
2,40,9,46.5,6,213.42725179206832,203.2321881235734
4,73,6,55.7,3,200.89460062621248,193.44209609073664
8,58,2,56.4,3,231.31310252637047,226.4689860801813
6,44,6,21.6,3,169.10425589333374,162.3183067369198
6,60,10,32.3,7,187.44625821163856,179.1157842185845
8,41,2,44.1,3,222.76329598086193,215.20972471786152
2,43,5,56.0,2,216.87784406351648,207.91884685829964
8,50,2,19.9,4,172.21774629474544,165.3826737882969
10,84,3,32.8,1,165.118291725347,162.14097479618954
9,73,5,37.6,5,192.26028502500952,185.3389101678104
5,49,8,57.9,7,242.07478196939388,237.396562161586
10,76,4,19.6,7,165.8681274454837,161.30456092163573
6,47,4,30.5,8,199.57046138507408,189.61170742423246
8,58,9,57.8,7,245.38958996724898,243.09610161152202
9,50,10,44.6,4,221.4639817367768,214.70604752788262
9,53,6,53.0,5,238.667757360062,234.85387115032725
3,44,2,54.2,5,226.46942257117968,218.1417905912989
8,52,4,51.2,5,232.64551097504557,227.16105407959122
6,86,9,34.6,1,150.38216885311726,149.73958261019453
2,41,2,61.2,8,248.01959048225794,243.0061519670641
6,87,9,73.0,5,235.00357169661794,232.63549673251725
6,88,3,39.7,7,178.3933744373577,172.31358755005508
3,73,7,36.2,7,172.57386285361255,165.8583774824913
2,49,9,62.0,2,222.32699140060444,214.5614919764303
2,60,1,17.5,6,142.4793436106054,140.81974817972986
4,87,9,17.8,4,119.48808032850862,126.69979133655396
9,70,8,51.3,6,223.47966808103777,218.00953795939998
2,40,7,61.2,5,238.4925810583768,232.0009478176744
9,39,7,33.4,2,203.9853279541644,195.42017482035115
6,80,3,39.0,7,184.01892704733683,176.97386687523925
9,90,10,72.0,2,232.32292898051531,231.08040166951292
3,86,5,62.9,6,209.0965916448317,202.01919204896782
7,46,9,32.8,6,201.40787541138792,192.14149994420515
3,55,8,31.6,2,163.4772687217925,157.97326261282038
2,63,9,16.5,5,133.3795822079596,134.71762794214192
5,86,7,35.5,1,148.61089962990923,148.15820910817192
3,71,10,60.1,3,206.42757404441872,198.94522166371482
10,70,10,40.9,3,197.7322790525131,191.29476092774146
4,82,7,20.0,3,125.19485727402603,130.41706116381187
9,58,4,31.9,2,185.1630713890716,178.14109315419486
4,38,10,52.4,7,237.0132201889402,230.1134516138568
7,71,10,68.1,8,252.77749769708004,253.41866879503343
2,84,9,32.9,8,155.7313531427679,152.15468597498062
8,83,4,27.4,3,154.2342929285557,152.4779378299295
8,69,2,19.6,7,164.6389944887003,159.50023119099106
2,73,9,48.1,4,181.44465783421586,174.2173269140681
7,62,2,45.4,8,218.98106492921002,211.22872525595088
3,74,1,22.5,4,137.2926517751592,138.15280480989364
8,52,3,45.4,4,218.65747521880746,211.25872767603164
2,45,2,58.4,7,236.06553365149497,228.7881121099603
9,71,6,71.3,1,245.05512142747676,245.48488084461815
9,83,4,27.3,7,170.55100612029617,165.57492655857996
2,73,4,36.5,7,169.8433220508544,163.25428381038486
6,81,5,61.1,7,224.7017168544142,219.29007775457012
9,53,1,18.0,2,163.6852377249306,158.77055724102559
6,78,3,64.4,3,221.2527240107211,215.97089417388847
2,77,4,16.3,6,124.89306252452354,129.24344610807498
4,57,7,18.1,8,159.1590552469963,153.67610785654307
8,79,3,52.3,2,201.94018828750154,195.7963637491649
2,71,10,19.0,1,118.31758121230119,125.3832121578853
4,63,5,24.3,8,166.0586403621375,159.63623358486777
4,38,10,58.4,8,251.55905115622903,248.11903693778237
8,50,8,39.2,2,201.410151462022,193.39950896294832
4,39,10,45.1,7,222.30086246823834,213.07625076145027
4,68,2,17.5,3,133.514391710972,135.44685686451524
7,68,4,30.1,5,174.89187588000416,168.5187477703956
5,85,3,52.1,8,203.8480831094262,196.35139989875626
6,48,6,24.2,5,176.8938900124743,168.97810828929232
4,65,6,22.9,1,139.3121881877683,139.87884144475265
2,77,2,47.7,8,191.13065115797215,182.57287204278146
7,63,1,32.4,1,171.46332457439922,165.83897164850794
4,44,10,27.4,6,181.2223134060657,172.21332068026328
4,49,6,42.4,1,190.19666331217311,181.69562473763705
4,47,5,18.6,1,146.98070131813785,144.66850827291879
6,62,1,46.3,1,194.8564569281229,187.27226939157788
6,69,2,47.0,8,212.09630932569118,204.03861031982325
4,40,3,59.5,1,230.98166080969142,224.26678150328962
4,46,2,15.4,7,161.32412317910132,154.85736439919518
4,63,8,17.4,7,149.27052371522126,146.39255851618165
7,48,6,44.1,1,205.7946326669741,197.71551513840137
10,39,5,56.0,4,257.37020828043893,258.2854955901286
5,61,7,45.4,7,208.1196628020242,199.43734801979213
10,44,9,45.8,7,242.47136647767758,238.66597895322602
4,76,10,33.7,8,171.692930250593,165.33831778495122
8,51,9,44.4,5,219.7269239444054,212.3616202323087
9,42,8,41.4,2,216.37009757736405,208.81513828982446
9,88,2,45.5,3,188.4043961997885,182.89855397478203
10,74,9,20.8,5,162.6536715017558,158.96433138868568
5,52,2,51.7,5,222.4456555776672,214.6096931292714
8,63,9,63.9,8,255.77943800101608,256.9168228020584
5,63,8,55.6,6,222.37765931806285,215.3680844594831
6,78,10,53.5,3,199.33298939498133,192.7108908648743
2,79,10,22.1,6,133.08237916303776,135.15833262296593
8,62,5,47.1,7,222.33644267068755,215.5339322437396
6,61,6,19.2,6,159.28145027490012,154.5997128076556
10,86,5,47.6,5,203.7600439628531,197.99042944092773
9,55,10,58.2,7,252.4119910079919,252.24817115730508
5,74,2,67.8,7,240.19157317174813,236.93165091239118
2,63,10,37.6,7,179.54935037222108,171.35368118683633
7,87,8,57.1,3,202.52976406069678,196.7314293586414
9,61,8,22.2,2,163.44715273002652,159.21561396423309
4,73,5,19.7,1,126.46946348701067,131.10664756437654
8,83,9,70.5,4,238.24145374295512,237.0014604642169
4,74,10,68.7,1,217.62803858783914,211.88621899644366
5,84,7,72.6,1,220.70311855696104,216.20933309235156
9,84,8,56.7,8,227.88780340258762,223.758193744281
8,70,1,69.0,7,257.6272740652322,259.9990201369425
7,87,4,17.4,4,131.12726866851565,134.96734542210376
4,54,8,35.9,8,195.34263259387217,185.67652689338462
2,85,8,65.3,2,197.47498319233642,190.7133410022907
2,88,9,40.5,2,147.66001440090236,146.98775377484807
5,71,7,20.4,8,155.18792306883762,151.40722113140683
3,66,6,38.0,5,175.9139943655851,168.70353298113199
4,86,4,65.9,2,206.1278268612897,199.90670262583114
7,86,4,16.7,7,140.17244859655722,141.03085583421557
4,51,4,15.7,2,141.3511997275156,140.48033219208918
6,43,1,24.7,8,192.58380571929706,182.42497932575657
7,68,8,15.2,1,133.2510727003312,136.08421571669126
6,54,7,64.6,3,241.77683481003385,238.65975308565027
9,49,9,72.5,5,278.58716786663297,289.37596209094545
6,85,3,44.6,5,183.95711822363052,177.6128120638211
3,42,1,50.4,6,224.3479603799476,215.30313874862685
6,48,5,58.6,3,235.97063044614487,230.9159497157134
5,51,8,69.6,2,246.68448708007895,244.69404271136128
10,69,7,55.5,1,220.4877967020837,215.8571811887202
7,67,5,24.5,6,168.13083312664992,162.43453434805915
6,56,5,61.4,2,231.15954812371024,226.040761806872
4,64,4,17.5,7,149.30514786117902,146.3723481882866
7,88,9,56.0,3,199.3961454537508,193.6218050573834
2,67,2,58.0,3,203.51496846273807,195.18909260039553
3,52,9,55.8,8,230.80436062017083,223.35382112425344
3,77,10,71.8,7,236.07125646927017,231.9705150743784
10,67,1,25.9,8,189.34055330767356,181.59695414511324
9,43,9,54.4,1,236.80695111697491,232.85031822915929
6,50,9,64.2,3,244.13773741380987,241.37393038561376
6,47,5,69.1,3,256.75125532925,257.45661962935185
10,76,2,45.1,4,205.07819830933798,198.76519880872658
10,57,9,44.3,5,221.99260383563407,215.78602789255027
9,88,8,17.1,4,136.64518409083888,139.35169748635244
8,42,5,63.3,6,267.2716802719587,271.2558390696811
10,61,6,46.4,5,223.03399667528532,217.17008265640746
10,76,7,31.2,8,190.49784040677676,183.48023059157606
8,83,4,53.1,8,218.80921376552035,212.90979853428456
3,55,1,51.6,2,202.65363808061662,193.83806815422608
10,84,10,18.5,6,152.59017343846702,151.1840984045106
9,73,3,41.6,3,193.86701592924936,187.24646755738843
6,54,7,39.9,3,194.93739765023346,186.60669020309183
5,42,3,42.2,3,206.60753141501021,197.22717139613894
9,76,1,65.7,7,249.98966040462267,250.55565394398977
2,71,6,51.8,1,181.23143368053695,174.3679098593197
2,66,8,65.4,8,233.18493864077524,227.04073108262483
3,54,4,56.6,3,215.63667327592225,207.32772802597432
7,50,10,51.8,7,236.95102018666216,231.70455318130286
8,82,7,28.2,3,156.08489743542435,153.99053546726861
10,84,10,54.3,4,214.14325224228853,209.34004954331135
2,89,10,55.3,6,187.3494184082783,180.38211046587833
7,76,10,67.4,5,237.60095785960962,235.17322665305034
6,79,3,64.5,2,217.4054040652942,211.9524617156012
3,54,8,48.6,2,196.58406127852936,187.91119759739405
9,47,1,62.0,5,261.8421408601399,264.46203270545334
5,73,7,15.1,4,130.72778891703786,133.81840437373629
5,61,7,68.5,2,236.08581619170974,232.2342183067736
9,56,7,18.1,6,172.86765037507521,166.25221010647354
4,48,7,67.2,7,256.92330879056334,256.26860853644723
4,53,7,16.1,6,152.50722122080637,148.5042924621613
5,82,6,22.0,2,129.8332491155809,133.88426759837446
4,84,4,70.5,8,235.596187646879,231.7150125128372
8,61,7,44.6,3,205.43635502859775,198.06695776967126
4,66,10,48.3,4,195.399311592621,187.39444280371993
5,76,7,48.1,2,184.36376418434838,177.93754819819483
8,75,5,30.6,6,176.5805077426613,170.45931018571156
5,90,4,22.3,7,139.6453703260156,140.56834746716038
10,64,9,29.1,5,187.08447201893296,180.0850557608907
4,49,3,31.3,6,185.52209732170147,176.25345565762916
4,51,5,55.4,2,216.4571106976809,208.46046423151844
8,57,7,39.9,8,215.83923084860857,207.77794636680443
5,61,6,31.4,6,178.5816924421277,170.92836925768586
3,50,3,69.9,7,257.1842503600695,256.3800198153711
2,61,10,32.2,7,171.04739604860424,163.75234950626944
2,49,7,36.5,5,183.8310345903522,174.65971471746835
6,84,2,16.4,2,122.02467551147343,128.6340178360739
6,79,1,25.9,5,154.06747855895344,151.42896337157933
9,45,3,21.0,5,185.4736573279855,177.00470930593167
3,49,4,42.2,3,192.67508732745426,183.4421997082278
7,57,1,69.6,4,256.72515998950155,258.14470427251604
7,41,3,25.3,7,195.76999165003772,185.81317695141504
7,89,4,62.5,6,221.2493225512636,216.3718284455142
5,40,9,28.6,2,178.31664136954925,170.22509605043967
7,42,6,68.5,8,279.45471958359394,288.3322541294462
10,70,6,16.0,1,144.89202917309925,145.14306784770463
7,65,1,62.4,7,245.62206293568727,243.4359299476335
9,46,10,69.0,1,261.70752176263136,265.7179901824713
6,46,5,55.6,3,232.0198764943305,226.01143398810314
8,47,9,25.1,8,196.10767076038593,186.71521622798213
5,71,3,15.0,2,126.65485605918819,131.08352090607286
2,59,1,72.8,4,241.88004869179133,237.79012861624196
10,53,5,40.1,4,215.05078022667658,207.84309233659243
2,55,5,53.1,2,200.94899786995617,192.05329816150564
7,46,5,70.4,8,279.75978869879395,289.1594378975241
4,44,1,52.2,8,236.19380061086105,229.0227285090756
9,57,5,35.6,3,196.0379300764519,188.37617468258023
3,68,4,16.8,8,143.83402504187356,142.13873712166847
3,75,6,34.2,6,164.05364783978965,158.85559315126412
7,40,10,15.4,5,170.28005370345304,163.01084178710977
7,87,4,40.4,8,187.41425904941988,180.62382523599612
5,82,4,43.9,2,171.72000953507944,166.77697122381625
10,69,9,46.6,6,219.09252181876178,213.21046630337426
7,54,2,17.7,6,167.0699532808461,160.70025622297717
4,65,10,67.9,6,239.77223129437584,235.9921872370156
2,89,3,71.5,2,206.64840036061793,200.24498408928739
9,59,7,45.2,8,227.9865782128353,221.84230685800748
4,62,8,60.3,2,215.6532034287465,208.50696590633328
7,88,1,49.9,4,192.42456932040622,186.20750718813784
6,60,7,64.4,2,233.01499853578485,228.65910401008375
10,69,7,57.4,4,233.59432044310861,230.50072039254218
3,87,8,55.2,3,183.58662487527997,177.40582310393927
9,87,4,64.0,8,239.8377821510141,238.3480862601357
10,84,4,23.9,1,148.06239516651235,148.2715383556302
3,73,6,71.6,2,224.04344666218623,218.47436625952477
4,59,3,28.2,7,174.12006098121233,166.42437741653336
8,73,1,31.3,6,180.36030175097775,173.63530681414912
6,40,4,59.2,1,237.90428502868554,233.0648251644429
4,56,6,70.9,4,247.66179504538985,245.54496415389013
3,68,9,54.0,4,200.81366808667866,192.71807411561272
9,49,10,69.8,6,276.4563689727373,285.897754520375
7,42,5,23.7,7,191.5096777855657,181.8278334461738
5,80,6,30.8,8,167.26621055182457,161.81751428648673
2,71,6,25.5,8,153.53267320401346,149.63319145961114
2,86,8,65.8,3,200.72185671777524,193.8558797545223
2,42,6,25.0,5,168.2855907841514,160.53439665054074
8,58,7,19.2,2,156.70902415864703,153.3385685387053
9,84,1,70.8,4,243.20448502960008,243.2554331068433
6,67,7,35.9,7,188.7247815142583,180.68322873982444
2,80,10,15.3,5,116.15035814867876,123.83309468821732
5,45,7,17.6,4,159.80407381880747,154.3452106552218
2,79,3,43.4,7,177.89181209437086,170.64133225383299
2,60,5,45.6,5,191.8843705390746,182.8635342756582
7,81,4,68.3,6,239.20104283487441,237.08783575127748
9,60,1,27.1,6,187.52932982386005,179.63644035345644
4,39,8,56.6,3,231.7944344587956,224.85509808679925
2,86,10,50.7,7,184.4014841695143,177.23019617478565
10,67,4,28.6,8,193.92506818574984,186.11772530370595
10,51,3,31.5,6,207.17327584302276,198.78249023220724
10,59,2,63.7,3,251.95726651300356,252.9906614100801
5,82,10,53.9,4,195.947833412752,189.19874946434987
4,47,10,23.1,6,170.4607096371782,162.92333871227157
4,44,7,70.4,2,250.62891878993082,248.90683092492318
8,43,5,52.4,5,242.5646919557705,238.58131807579034
4,63,8,62.9,7,235.55369743064304,230.33057420431626
7,48,8,59.3,5,246.93316481271933,244.44266918223613
2,89,10,70.4,8,222.31971415643415,216.29187029221353
9,61,5,19.9,1,156.45334120946802,153.55881145042687
9,57,2,32.5,7,203.36620195420582,194.83408581571058
6,89,8,50.3,5,190.3970835137814,184.14299456732826
6,70,1,52.9,3,206.75493197439016,199.49475078016656
6,55,8,68.8,8,264.53293387973156,267.6690315356196
7,78,6,23.9,7,160.4219787369185,156.46303593628207
5,58,5,50.6,8,224.11285377492135,216.37784418417985
4,71,5,61.3,6,222.93433330010538,216.2972812226576
