Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil
8,51,9,44.4,5,219.7269239444054
9,42,8,41.4,2,216.37009757736405
9,88,2,45.5,3,188.4043961997885
10,74,9,20.8,5,162.6536715017558
5,52,2,51.7,5,222.4456555776672
8,63,9,63.9,8,255.77943800101608
5,63,8,55.6,6,222.37765931806285
6,78,10,53.5,3,199.33298939498133
2,79,10,22.1,6,133.08237916303776
8,62,5,47.1,7,222.33644267068755
6,61,6,19.2,6,159.28145027490012
10,86,5,47.6,5,203.7600439628531
9,55,10,58.2,7,252.4119910079919
5,74,2,67.8,7,240.19157317174813
2,63,10,37.6,7,179.54935037222108
7,87,8,57.1,3,202.52976406069678
9,61,8,22.2,2,163.44715273002652
4,73,5,19.7,1,126.46946348701067
8,83,9,70.5,4,238.24145374295512
4,74,10,68.7,1,217.62803858783914
5,84,7,72.6,1,220.70311855696104
9,84,8,56.7,8,227.88780340258762
8,70,1,69.0,7,257.6272740652322
7,87,4,17.4,4,131.12726866851565
4,54,8,35.9,8,195.34263259387217
2,85,8,65.3,2,197.47498319233642
2,88,9,40.5,2,147.66001440090236
5,71,7,20.4,8,155.18792306883762
3,66,6,38.0,5,175.9139943655851
4,86,4,65.9,2,206.1278268612897
7,86,4,16.7,7,140.17244859655722
4,51,4,15.7,2,141.3511997275156
6,43,1,24.7,8,192.58380571929706
7,68,8,15.2,1,133.2510727003312
6,54,7,64.6,3,241.77683481003385
9,49,9,72.5,5,278.58716786663297
6,85,3,44.6,5,183.95711822363052
3,42,1,50.4,6,224.3479603799476
6,48,5,58.6,3,235.97063044614487
5,51,8,69.6,2,246.68448708007895
10,69,7,55.5,1,220.4877967020837
7,67,5,24.5,6,168.13083312664992
6,56,5,61.4,2,231.15954812371024
4,64,4,17.5,7,149.30514786117902
7,88,9,56.0,3,199.3961454537508
2,67,2,58.0,3,203.51496846273807
3,52,9,55.8,8,230.80436062017083
3,77,10,71.8,7,236.07125646927017
10,67,1,25.9,8,189.34055330767356
9,43,9,54.4,1,236.80695111697491
6,50,9,64.2,3,244.13773741380987
6,47,5,69.1,3,256.75125532925
10,76,2,45.1,4,205.07819830933798
10,57,9,44.3,5,221.99260383563407
9,88,8,17.1,4,136.64518409083888
8,42,5,63.3,6,267.2716802719587
10,61,6,46.4,5,223.03399667528532
10,76,7,31.2,8,190.49784040677676
8,83,4,53.1,8,218.80921376552035
3,55,1,51.6,2,202.65363808061662
10,84,10,18.5,6,152.59017343846702
9,73,3,41.6,3,193.86701592924936
6,54,7,39.9,3,194.93739765023346
5,42,3,42.2,3,206.60753141501021
9,76,1,65.7,7,249.98966040462267
2,71,6,51.8,1,181.23143368053695
2,66,8,65.4,8,233.18493864077524
3,54,4,56.6,3,215.63667327592225
7,50,10,51.8,7,236.95102018666216
8,82,7,28.2,3,156.08489743542435
10,84,10,54.3,4,214.14325224228853
2,89,10,55.3,6,187.3494184082783
7,76,10,67.4,5,237.60095785960962
6,79,3,64.5,2,217.4054040652942
3,54,8,48.6,2,196.58406127852936
9,47,1,62.0,5,261.8421408601399
5,73,7,15.1,4,130.72778891703786
5,61,7,68.5,2,236.08581619170974
9,56,7,18.1,6,172.86765037507521
4,48,7,67.2,7,256.92330879056334
4,53,7,16.1,6,152.50722122080637
5,82,6,22.0,2,129.8332491155809
4,84,4,70.5,8,235.596187646879
8,61,7,44.6,3,205.43635502859775
4,66,10,48.3,4,195.399311592621
5,76,7,48.1,2,184.36376418434838
8,75,5,30.6,6,176.5805077426613
5,90,4,22.3,7,139.6453703260156
10,64,9,29.1,5,187.08447201893296
4,49,3,31.3,6,185.52209732170147
4,51,5,55.4,2,216.4571106976809
8,57,7,39.9,8,215.83923084860857
5,61,6,31.4,6,178.5816924421277
3,50,3,69.9,7,257.1842503600695
2,61,10,32.2,7,171.04739604860424
2,49,7,36.5,5,183.8310345903522
6,84,2,16.4,2,122.02467551147343
6,79,1,25.9,5,154.06747855895344
9,45,3,21.0,5,185.4736573279855
3,49,4,42.2,3,192.67508732745426
7,57,1,69.6,4,256.72515998950155
7,41,3,25.3,7,195.76999165003772
7,89,4,62.5,6,221.2493225512636
5,40,9,28.6,2,178.31664136954925
7,42,6,68.5,8,279.45471958359394
10,70,6,16.0,1,144.89202917309925
7,65,1,62.4,7,245.62206293568727
9,46,10,69.0,1,261.70752176263136
6,46,5,55.6,3,232.0198764943305
8,47,9,25.1,8,196.10767076038593
5,71,3,15.0,2,126.65485605918819
2,59,1,72.8,4,241.88004869179133
10,53,5,40.1,4,215.05078022667658
2,55,5,53.1,2,200.94899786995617
7,46,5,70.4,8,279.75978869879395
4,44,1,52.2,8,236.19380061086105
9,57,5,35.6,3,196.0379300764519
3,68,4,16.8,8,143.83402504187356
3,75,6,34.2,6,164.05364783978965
7,40,10,15.4,5,170.28005370345304
7,87,4,40.4,8,187.41425904941988
5,82,4,43.9,2,171.72000953507944
10,69,9,46.6,6,219.09252181876178
7,54,2,17.7,6,167.0699532808461
4,65,10,67.9,6,239.77223129437584
2,89,3,71.5,2,206.64840036061793
9,59,7,45.2,8,227.9865782128353
4,62,8,60.3,2,215.6532034287465
7,88,1,49.9,4,192.42456932040622
6,60,7,64.4,2,233.01499853578485
10,69,7,57.4,4,233.59432044310861
3,87,8,55.2,3,183.58662487527997
9,87,4,64.0,8,239.8377821510141
10,84,4,23.9,1,148.06239516651235
3,73,6,71.6,2,224.04344666218623
4,59,3,28.2,7,174.12006098121233
8,73,1,31.3,6,180.36030175097775
6,40,4,59.2,1,237.90428502868554
4,56,6,70.9,4,247.66179504538985
3,68,9,54.0,4,200.81366808667866
9,49,10,69.8,6,276.4563689727373
7,42,5,23.7,7,191.5096777855657
5,80,6,30.8,8,167.26621055182457
2,71,6,25.5,8,153.53267320401346
2,86,8,65.8,3,200.72185671777524
2,42,6,25.0,5,168.2855907841514
8,58,7,19.2,2,156.70902415864703
9,84,1,70.8,4,243.20448502960008
6,67,7,35.9,7,188.7247815142583
2,80,10,15.3,5,116.15035814867876
5,45,7,17.6,4,159.80407381880747
2,79,3,43.4,7,177.89181209437086
2,60,5,45.6,5,191.8843705390746
7,81,4,68.3,6,239.20104283487441
9,60,1,27.1,6,187.52932982386005
4,39,8,56.6,3,231.7944344587956
2,86,10,50.7,7,184.4014841695143
10,67,4,28.6,8,193.92506818574984
10,51,3,31.5,6,207.17327584302276
10,59,2,63.7,3,251.95726651300356
5,82,10,53.9,4,195.947833412752
4,47,10,23.1,6,170.4607096371782
4,44,7,70.4,2,250.62891878993082
8,43,5,52.4,5,242.5646919557705
4,63,8,62.9,7,235.55369743064304
7,48,8,59.3,5,246.93316481271933
2,89,10,70.4,8,222.31971415643415
9,61,5,19.9,1,156.45334120946802
9,57,2,32.5,7,203.36620195420582
6,89,8,50.3,5,190.3970835137814
6,70,1,52.9,3,206.75493197439016
6,55,8,68.8,8,264.53293387973156
7,78,6,23.9,7,160.4219787369185
5,58,5,50.6,8,224.11285377492135
4,71,5,61.3,6,222.93433330010538
5,63,9,32.2,4,171.48926710402299
5,70,7,68.5,3,231.43153692126816
2,41,6,29.8,8,187.76060489757361
6,73,8,47.6,6,202.350785236796
9,47,4,45.4,2,220.32392930162342
5,69,9,60.6,6,226.46605870710135
6,48,5,50.1,8,235.69094598492435
5,77,6,40.1,5,178.00599164861927
7,74,1,35.0,6,182.67258601160222
2,77,4,28.1,7,150.43762772366833
4,82,10,64.7,7,222.0966988097761
9,77,5,41.7,8,206.06224941430926
3,50,9,22.7,2,150.76698844530466
4,72,10,48.2,3,186.82710866719708
7,44,1,54.4,8,251.8708134533182
9,82,3,15.5,2,133.38277253989062
4,66,3,45.9,8,204.76913096575265
9,63,2,58.0,7,246.50796636579088
8,71,6,45.8,3,199.19925116320587
5,60,10,49.1,8,218.63746446260356
3,43,6,33.1,8,196.11528528529828
8,68,10,57.7,6,233.16236550254712
5,73,7,66.2,6,233.96609024223068
7,86,2,54.0,3,198.591424583991
7,71,2,53.9,1,205.10298000664096
9,75,9,63.9,8,249.18498531281875
10,62,2,47.2,4,221.22822422523618
2,74,4,50.2,2,179.1148173945109
7,46,8,56.4,7,249.50770428529535
10,90,1,33.0,2,163.80770594876475
3,86,9,46.2,4,170.3780482618722
9,69,9,32.3,1,172.30077635842386
4,54,3,63.3,6,241.85915266338753
3,77,5,41.5,4,170.00150422891863
4,38,2,35.2,8,208.99234233600924
4,77,2,59.9,3,206.09682230459137
9,82,4,16.6,1,132.1223808257836
9,70,2,68.7,1,241.70789166809547
9,54,4,69.0,2,258.9935368290622
6,71,2,66.4,7,243.9791024470398
6,44,1,20.5,2,164.74310158547752
4,80,9,23.1,4,135.6225106115246
3,42,9,23.7,7,175.4554581742238
7,43,2,37.3,1,197.95929528281596
9,41,10,30.9,1,193.80283214261397
9,48,2,55.9,3,242.8911947363735
9,55,3,18.6,3,165.89556431592416
9,75,1,18.5,8,164.51967305342615
2,68,10,20.6,4,133.46257467625884
2,68,6,53.6,6,203.09135391771014
9,52,5,36.6,5,208.61553992261503
9,59,7,25.0,5,180.17715163681657
3,43,2,51.7,5,222.5977121070215
4,40,7,49.5,3,217.6398719491444
10,58,6,62.5,8,265.6758257188829
7,54,1,28.9,7,191.65524690044077
9,73,7,71.2,7,261.9556932790083
3,56,1,39.6,2,179.02851296513495
6,56,1,35.1,7,197.83924162522345
2,45,9,53.1,3,212.0939464188304
8,39,3,15.2,7,182.190296321076
9,76,5,15.3,2,137.86118835425555
9,54,7,72.1,8,283.3435653291347
8,89,4,63.5,5,223.81285239116693
5,73,2,36.1,7,180.9469248506599
4,48,4,59.3,4,232.97436966023378
9,51,8,18.6,8,184.3185649637123
10,42,1,30.2,6,212.88720864332166
8,47,5,26.1,5,189.21462818889103
5,83,1,69.8,4,226.83716924007854
3,90,10,64.7,8,214.4765164063689
7,82,9,54.5,8,217.60553494910366
2,81,5,24.6,8,143.31326901329444
9,65,1,58.9,6,243.48711846789595
9,44,5,25.9,4,192.10992761230125
5,52,5,45.6,3,204.0067756835691
7,68,8,40.2,6,196.49856009552016
9,84,7,15.1,6,142.84319872918007
5,90,3,46.9,7,186.47370265039143
9,38,6,45.5,8,246.98559515856763
9,45,3,63.8,1,253.96541047399893
4,65,6,41.0,1,173.6358243251119
6,90,7,62.0,3,205.5579305076843
9,48,9,30.6,6,203.1677480031669
8,71,6,69.4,5,250.28838156149544
9,83,2,37.6,3,177.76897792495217
5,63,1,34.6,3,174.3008655452469
8,64,9,49.4,8,227.41347916490682
4,56,3,66.6,8,252.71446673724253
5,69,5,56.0,7,221.6248687525313
5,83,9,34.0,3,154.35237221570503
2,57,6,16.9,6,143.05627072006033
8,39,1,66.2,6,276.0925312108968
9,43,7,55.4,3,245.39600170759223
4,70,2,43.1,1,173.98662242169434
8,43,9,19.8,5,180.030106185185
2,53,7,51.6,1,196.3178570859347
5,62,7,56.5,6,225.13201122735865
10,80,9,42.0,4,194.47337187607883
4,66,6,67.1,3,228.5966651875597
6,70,6,53.8,4,210.73681958459616
2,73,4,50.4,8,199.37018757532633
8,55,7,66.2,1,245.27623783807078
5,63,8,21.7,2,145.4206339152224
8,68,7,18.2,8,165.1284383323983
6,42,8,52.5,4,232.24998020421086
10,73,7,42.8,7,211.9348486021141
10,68,8,29.6,1,172.06335409945092
9,47,3,16.3,1,162.15132326913636
10,69,10,51.1,8,233.7831540780562
6,84,4,59.2,3,205.9985218195991
9,52,4,42.7,3,214.02604263878152
10,67,7,36.0,6,201.0866903830406
9,65,5,72.0,4,261.2793130348171
10,84,7,67.3,2,232.9955130541881
4,53,2,55.1,5,224.18903979181636
6,61,7,72.4,1,244.14871314754106
6,50,9,37.3,6,202.62985669320517
10,86,3,55.8,3,213.33137551774723
7,90,6,40.9,4,172.72667884620571
4,38,7,43.3,5,213.95651091049206
8,80,8,59.7,1,211.04346023930464
9,40,6,54.9,1,240.89807317071
8,84,2,50.3,8,212.98741376874915
5,59,7,31.1,6,179.5725103951906
6,45,9,38.7,4,203.2946797835381
3,51,10,38.9,6,193.11125933623202
9,89,4,21.8,7,154.90643239609935
7,72,7,50.7,4,206.77643713411373
7,79,6,62.9,5,227.17420144667392
10,85,3,63.5,1,222.4666065581842
9,51,8,30.6,1,184.8997565582461
10,49,9,29.3,1,187.82926741249295
2,61,6,41.8,4,180.4628214760682
5,85,8,34.6,7,166.601774460248
7,61,6,63.2,3,237.05166003403238
9,57,1,51.6,5,233.42904001763566
3,41,6,18.5,4,157.4957427186414
3,83,1,40.2,1,153.53215509563023
5,80,5,36.5,2,159.24685972156004
2,43,4,52.6,1,207.44100867908082
8,79,8,27.2,7,169.28872535431148
2,55,2,17.9,8,153.7406248504174
4,73,6,66.7,8,237.59341918588703
6,89,1,64.3,7,224.53111201866466
3,86,9,26.1,3,129.09391511024387
4,52,7,54.9,2,214.28276367028502
7,74,2,48.1,6,207.33602619429018
9,44,7,65.0,7,275.4030000894634
9,81,10,36.3,5,181.94942287152577
7,85,4,16.6,2,125.01278831528823
9,82,7,43.1,5,194.51095287536495
4,73,8,68.1,1,217.71641877815887
4,42,1,23.2,1,160.7635657000414
2,57,10,36.3,7,182.29885637631088
9,65,8,71.5,6,266.13122082605537
2,51,2,50.1,2,199.27207597128205
4,58,4,60.6,2,220.41271055470125
2,39,6,15.9,2,144.13283569712715
9,53,1,70.7,3,266.7898425935424
4,88,1,26.7,2,130.58889314911218
9,58,8,46.9,8,231.90093988593088
8,83,1,33.7,4,169.88460948252134
9,90,4,17.1,6,141.9567117070675
5,49,2,31.7,7,193.46201565762
3,64,3,62.9,8,234.9100203895239
4,90,1,26.3,5,137.595603354221
4,51,3,52.7,8,230.70104753290002
3,58,8,48.6,5,202.6110583659999
6,55,7,17.8,1,145.82364422785108
4,56,9,64.0,2,227.70584836069094
3,63,7,32.0,3,160.6291746165212
4,45,3,65.3,8,259.8095890236791
6,80,1,33.3,4,164.06339307775903
3,88,6,28.3,7,144.73450796278956
3,43,7,66.9,4,247.36150852365193
9,64,2,45.5,1,202.9276942794878
8,85,3,19.2,7,149.79596047648963
3,90,8,47.3,7,178.66954069981932
3,40,3,45.8,3,207.50252570678265
4,54,10,64.9,6,243.64358665078566
4,41,5,16.3,2,151.00170387175928
10,52,8,27.0,8,203.21366939798654
10,51,5,45.8,7,237.1016177359941
5,75,2,66.0,5,229.57338956086164
3,78,3,42.2,8,183.4881915921566
2,88,10,70.0,2,203.4233237909072
4,57,9,41.0,4,189.55671495001323
3,76,8,25.3,7,149.11792954886778
8,41,8,43.1,4,222.9636214499905
9,77,3,58.6,1,216.29253212807407
4,90,9,20.7,8,135.05139782615913
5,68,4,18.6,1,132.7426678351168
5,77,8,55.3,5,206.4732036432339
9,41,10,64.2,8,279.1255475658518
7,63,5,17.4,1,142.3042081970318
10,58,8,71.8,6,276.61901005725116
9,77,6,41.3,8,205.1251875056083
9,69,7,19.9,8,171.31810839539068
7,41,7,29.0,7,202.07231150296448
10,55,7,16.9,7,178.46402987286092
7,75,3,70.2,3,238.69385440142008
3,69,10,29.7,4,153.68511255230882
9,51,7,68.9,8,279.88266793613957
7,52,9,27.6,7,189.5000317714491
8,55,10,18.2,4,163.22013497516787
7,70,4,26.7,3,160.37043543144665
6,71,2,45.6,8,207.703195929201
6,42,4,50.0,2,221.88760046162002
4,38,1,43.7,8,225.28970549954346
9,53,2,64.2,4,257.4529764442929
5,80,5,58.5,7,216.80534665199593
9,49,4,63.8,3,256.6460490102862
10,62,10,41.2,7,217.92548530187392
8,75,4,21.2,2,146.26218131537152
3,49,8,32.8,5,180.47109855985786
8,79,6,58.1,3,215.57116701693866
4,38,8,36.8,7,207.78747479902518
5,41,5,51.6,8,240.78428262315146
5,42,3,15.9,8,172.5731108629214
9,38,10,47.1,6,242.96995461060195
6,42,1,61.4,2,244.04138776788324
6,76,8,62.9,2,216.08599768649808
8,63,9,68.2,1,241.75886173601697
8,70,1,23.3,8,174.1326636899429
2,65,2,28.8,7,162.5515972698774
2,66,4,52.0,6,202.15252387624818
10,60,5,37.1,3,200.11008692885534
4,67,6,52.4,4,203.0192696915829
10,65,3,58.9,5,243.79725779274725
3,87,2,37.0,4,153.31235650729693
3,89,6,56.8,5,191.5752290459092
5,66,2,63.4,1,219.7937116485026
9,71,10,19.6,8,168.47537629577516
6,86,1,55.7,8,213.99784382689654
8,58,4,44.7,1,202.43328361146712
5,58,1,62.3,2,228.0070894143645
4,38,1,44.0,1,203.68379528154023
2,56,10,52.4,3,201.0276286424912
10,85,5,54.6,7,224.23916171264494
4,87,1,51.7,5,188.3698437252052
7,69,7,31.0,8,184.69735733610716
10,77,7,36.1,5,189.4172611293895
8,40,4,53.0,3,240.1527302559644
4,51,6,40.9,5,198.28523671798843
10,45,2,71.2,2,275.1796632276746
4,47,4,64.7,6,250.419353828824
7,57,10,26.5,3,170.21859998749505
5,65,4,19.4,6,152.70625458403896
5,60,9,46.5,4,201.21420575542078
3,43,10,55.5,1,215.70423110404073
4,76,1,22.0,7,147.9447550208779
7,47,10,50.0,8,239.31281971500107
3,86,2,69.7,4,216.19158482957494
4,45,6,45.1,1,198.79325675632833
8,84,6,59.1,7,225.79320437397348
8,80,8,39.4,6,188.387040616722
6,60,7,20.7,3,153.31305513699758
4,41,1,34.8,1,183.6301574202227
7,74,1,32.7,6,178.31101898862485
9,87,5,29.1,6,167.14155482208741
3,55,2,57.9,1,211.25418050541492
7,67,10,44.6,5,202.1866636357104
8,39,7,62.1,8,273.58205290422984
7,66,3,30.0,3,170.28335748195298
2,80,2,56.9,1,183.79473921599498
3,56,5,27.7,2,155.74803040134566
2,42,1,16.1,3,145.96520523015448
3,73,9,50.6,3,186.85268790649576
3,65,5,38.4,4,174.55234949297275
2,63,2,55.2,7,214.35304787264323
7,65,4,18.5,1,142.83045703456972
2,78,5,70.7,3,217.50246240216165
9,72,3,35.4,7,195.6501917096929
6,54,5,52.4,7,231.66994343130295
3,87,9,54.2,1,175.17610279806314
4,46,2,68.0,1,242.0642844344095
3,66,5,70.4,2,228.030237784971
5,41,10,61.5,2,239.65836136313823
3,73,1,20.0,4,133.420941311001
7,41,9,44.6,7,231.29805689287952
10,39,3,63.2,7,280.88435653599527
8,47,2,68.6,6,273.5122170175439
5,79,3,19.6,7,144.2641542423013
5,40,7,61.4,5,250.3769269243319
5,48,2,23.1,2,162.18352072621727
3,52,5,63.6,5,236.80638576878295
4,87,1,17.0,2,113.06358156954656
2,89,9,27.2,4,127.90531582625962
9,47,4,31.9,7,210.56257739914778
2,70,3,22.2,6,142.34382141389062
2,39,2,18.6,2,149.96705016900697
7,75,8,29.9,8,177.2181224468144
10,67,9,15.6,1,146.2052800070054
2,49,9,55.1,3,212.410120369455
9,89,1,50.0,8,212.08645234276253
7,82,3,22.4,6,151.46874098108339
8,51,1,63.8,1,245.27270157254878
10,68,8,20.1,7,173.05516618776204
6,46,6,63.9,5,253.9165760089788
6,49,8,29.8,8,195.7906673767576
9,69,1,15.5,7,160.87758208970655
5,49,3,67.3,4,251.28946921260814
3,82,1,45.0,8,185.67848936018305
9,52,10,46.5,5,226.49659888929767
7,88,8,37.8,7,177.73272463211316
8,53,5,31.4,7,200.38611621337063
4,89,4,63.0,7,213.86024016486687
9,78,9,43.0,4,194.27292548783362
8,50,5,19.6,1,161.6097705947207
3,76,6,29.7,1,138.8118736972774
9,89,3,48.5,5,199.38140497023699
4,54,4,68.6,4,245.3955315621522
4,56,10,38.6,8,198.3674294724102
10,60,8,54.5,2,229.40287404643905
5,84,6,46.6,7,190.58395660253075
2,63,9,59.1,4,210.99555876967077
2,71,10,57.8,2,195.0631505942237
2,81,4,39.6,7,168.76896981267774
4,87,6,52.6,3,182.84824122206328
8,70,7,57.2,1,215.17238759677116
4,61,6,46.3,7,206.16986506541568
4,66,2,60.6,1,210.64895149196474
3,68,3,25.5,5,151.0071647897101
10,63,1,67.3,8,271.32525274714357
3,89,4,61.2,7,206.61181349658006
6,74,6,37.1,8,188.2628774560572
9,78,9,17.5,5,149.08425157521503
7,81,10,25.0,5,152.85080167541923
4,74,10,27.5,8,161.67390913637536
3,79,10,51.0,5,188.5536133251448
8,62,2,46.7,6,218.94566477780603
5,60,4,45.2,5,202.80944482547963
4,46,9,50.2,1,207.05984874973768
3,54,1,36.5,7,190.72727585340868
7,52,2,69.1,2,253.60842093875704
8,55,8,40.4,5,208.84362547892434
3,56,3,24.3,5,159.16104368144113
9,39,8,15.9,6,183.29228354750154
6,70,3,39.3,3,180.60773950737513
5,64,2,46.7,1,189.86318890764915
9,87,9,63.2,4,224.75675264228013
9,57,2,31.4,8,204.44806515491234
5,82,6,26.3,7,153.8266333039736
10,61,9,16.1,1,152.36818628994706
6,47,7,71.1,5,266.52252535451635
9,84,3,71.5,6,250.5105215201401
4,40,9,68.2,3,252.74425115263762
8,79,4,38.6,4,182.11755106062728
9,52,1,40.1,6,219.1346512228783
5,63,7,46.4,1,189.27076955064064
4,70,9,50.3,6,202.22967413221141
4,85,10,55.3,2,185.82464406189507
8,71,2,54.5,4,219.5792966023745
8,72,5,45.9,8,214.53743995787536
8,40,8,59.4,7,264.24647067829954
7,73,2,66.1,1,226.5000020503648
3,77,6,50.4,2,180.36468368538698
3,77,1,65.2,4,215.65872195407002
9,58,5,26.3,7,190.20422553037858
9,76,7,68.7,5,248.27182971340739
4,51,9,21.5,5,160.96078150571697
2,76,5,63.2,7,217.68952790434827
10,90,2,70.4,5,244.0555400093006
4,54,10,40.0,2,183.75356264220449
8,77,1,64.0,2,226.22259363977832
4,55,8,40.7,6,197.24025000544245
2,84,5,42.1,5,164.3882451749314
6,79,4,53.3,7,211.8270906723954
3,64,9,51.1,3,195.6229639588455
8,48,2,27.0,8,200.09128072539707
8,68,8,55.6,3,220.03363209067302
7,89,5,65.0,3,216.30813764514272
7,58,3,30.8,6,188.2569004376566
7,46,7,19.9,6,177.3022304397507
8,65,5,63.0,4,240.37728525112286
7,68,8,62.3,7,241.57536022365053
8,42,10,29.2,8,208.04972583116142
4,67,6,49.7,4,197.89916927330512
8,58,2,53.4,4,228.79193209940004
5,45,4,33.4,3,187.13389843559256
10,87,10,63.8,4,229.55105061126523
9,73,10,35.5,4,184.2175120948972
7,54,4,57.7,1,226.72708559517298
4,79,4,66.6,8,232.54610332504677
2,72,10,17.4,4,123.91781448797813
4,65,2,15.1,3,131.57056110857764
8,75,1,17.7,8,159.16757987339034
9,89,4,72.8,2,235.78029010798852
9,59,2,56.0,3,233.52047226403567
9,47,1,59.5,8,266.6047972528603
10,84,4,47.4,6,208.46538232932477
4,56,6,68.7,7,252.99335148458553
2,70,9,64.4,6,221.29792353768096
4,84,9,56.2,7,204.41814616010413
10,55,1,43.5,3,217.3063515896107
6,62,2,69.4,8,260.6580422577997
4,45,3,25.9,6,178.75838951102332
10,43,10,58.7,1,248.61768299248882
5,89,10,21.1,3,124.49640216505011
6,38,8,42.1,4,216.00460495227762
9,59,8,41.6,8,220.98124914173107
5,53,3,19.1,1,146.9062119396832
3,71,10,17.8,5,132.54832756696553
7,38,2,16.0,1,161.91300826541584
4,89,2,40.7,6,168.7612303658873
8,74,7,69.6,4,244.71391993855443
9,64,10,25.0,2,165.79245970092032
3,67,9,62.7,3,215.01306265314935
10,86,7,57.8,4,219.57775847842993
7,57,7,51.8,6,228.23491289379552
2,88,9,57.6,5,189.5908071633429
7,41,8,52.6,7,246.64725331228823
10,79,8,53.8,8,230.56907895844142
3,50,10,60.0,2,221.32169904366748
3,65,7,41.4,6,186.2199530064901
7,52,10,55.3,6,238.68211084481942
10,80,2,45.0,6,207.74773201020074
4,86,1,35.7,7,165.2332912452234
5,40,2,71.8,1,258.32011761801454
9,57,2,17.4,7,174.7315662816153
6,85,6,61.1,6,217.8788652773536
5,65,10,49.2,5,204.9779914157339
3,45,8,53.3,3,216.48676801931606
6,70,5,37.5,6,186.3407723150702
10,66,4,55.9,7,243.3962656336896
5,78,6,66.5,2,217.6965823686291
7,64,8,63.0,6,243.21145665352105
7,50,2,72.6,8,280.9908148872703
8,78,5,28.3,6,169.61157095027585
10,42,10,32.1,8,221.21914572595935
6,64,4,31.6,8,186.88133286217112
6,44,2,43.1,3,210.5895399443329
3,79,2,47.2,1,170.10445402586436
4,46,7,68.4,8,264.10498552718593
6,86,3,47.6,2,179.2735053185663
6,79,4,21.3,3,138.47309889723192
6,39,5,35.4,2,196.6299727891626
7,58,3,63.4,7,253.2452021924228
7,46,3,22.8,2,170.84439145815008
7,75,8,64.2,6,235.92670101825934
10,65,3,27.3,3,177.53745948844949
4,80,3,70.9,8,240.00974258145737
3,54,1,51.4,3,206.3113246772184
6,38,6,27.3,8,200.96724650409402
9,71,1,60.7,3,232.18228909458372
10,49,10,42.4,8,234.66751785965943
9,88,2,63.0,8,237.4293824330947
3,55,1,15.4,5,143.50985591927736
8,62,3,22.4,2,160.01491234877494
6,40,4,20.2,8,186.122089251374
6,89,9,34.2,3,153.35192576397407
2,58,10,15.9,4,133.2410398461726
3,46,4,19.0,8,167.1266703583517
8,81,7,26.7,4,157.2773504972998
2,61,6,39.3,5,178.88981779322327
5,72,6,46.4,2,184.79501879359958
5,50,8,70.2,2,248.69141042949892
10,73,2,37.3,5,196.06199690817067
2,53,6,37.4,7,188.57543029286649
8,52,9,42.7,3,209.298373682344
10,82,7,21.9,6,161.31153935166074
2,61,1,36.1,5,173.7141931978225
7,75,4,71.7,2,238.19199608261349
5,84,4,54.5,3,193.25072803538427
2,41,1,50.3,7,224.36025393593957
3,69,2,62.0,8,229.03623248115167
9,66,5,56.8,4,231.58592075693213
6,49,5,34.3,4,192.1884334629582
5,78,10,23.5,8,154.44710854692877
8,89,9,15.8,7,138.80076251015566
9,82,3,26.5,5,163.7459310239999
4,50,3,71.7,2,248.59352683944303
2,54,1,45.8,1,185.52117067801242
3,82,1,55.0,8,204.64182424269333
2,75,5,55.2,8,206.55581329259206
7,80,5,34.1,8,181.3726923553234
5,62,1,63.9,3,230.73256000747136
10,51,5,71.0,1,265.8822414132241
9,45,6,46.1,6,235.70387238066743
6,59,10,48.9,5,213.4588572975097
3,42,5,47.7,1,202.67459571915458
2,74,6,22.4,8,145.04666962102718
7,38,8,46.5,7,237.68698880336507
10,39,7,73.0,3,286.0829905161228
6,73,5,31.5,3,162.85191150280804
4,84,6,27.6,3,138.04727378519564
10,39,6,26.0,7,209.80516523285553
3,56,3,45.1,2,189.10129012371456
6,43,6,31.8,6,198.81947084331154
3,82,3,22.1,3,126.05624526352025
8,50,6,49.0,3,223.51910671146572
2,44,10,26.7,1,156.3856769965068
7,86,2,63.1,6,225.3515494404233
3,79,3,23.7,7,144.36906876526058
6,81,7,47.2,7,197.9856243409239
